laureate_id,Birth_Date,Birth_City,Birth_Country,Birth_Lat,Birth_Lon,Gender,Affiliation_Name,Award_City,Award_Country,Award_Lat,Award_Lon
355,1899-06-12,Koenigsberg,Germany,54.716667,20.5,male,Harvard Medical School,"Boston, MA",USA,39.828175,-98.5795
60,1888-07-16,Amsterdam,the Netherlands,52.36942,4.907108,male,Groningen University,Groningen,the Netherlands,52.316667,5.55
514,1880-12-31,"Uniontown, PA",USA,39.9,-79.724444,male,,,,,
624,1874-11-30,Woodstock,United Kingdom,51.845,-1.353889,male,,,,,
216,1881-03-23,Worms,Germany,49.631944,8.365278,male,University of Freiburg,Breisgau,Germany,51.0,10.0
353,1888-07-22,Priluka,Russian Empire,,,male,Rutgers University,"New Brunswick, NJ",USA,39.828175,-98.5795
58,1905-10-23,Zurich,Switzerland,47.376909,8.541697,male,Stanford University,"Stanford, CA",USA,39.828175,-98.5795
59,1912-08-30,"Taylorville, IL",USA,39.540833,-89.288056,male,Harvard University,"Cambridge, MA",USA,39.828175,-98.5795
513,1875-01-14,Kaysersberg,Germany,48.139167,7.260833,male,,,,,
623,1885-10-11,Bordeaux,France,44.837778,-0.579444,male,,,,,
214,1910-03-01,London,United Kingdom,51.510235,-0.120852,male,National Institute for Medical Research,London,United Kingdom,54.6,-2.0
215,1914-10-28,Liverpool,United Kingdom,53.409188,-2.981257,male,Rowett Research Institute,Bucksburn (Scotland),United Kingdom,54.6,-2.0
352,1899-01-30,Pretoria,South Africa,-25.746389,28.188056,male,"Laboratories of the Division of Medicine and Public Health, Rockefeller Foundation","New York, NY",USA,39.828175,-98.5795
56,1897-05-27,Todmorden,United Kingdom,53.713056,-2.096111,male,Atomic Energy Research Establishment,"Harwell, Berkshire",United Kingdom,54.6,-2.0
57,1903-10-06,Dungarvan,Ireland,52.0845,-7.639694,male,Trinity College,Dublin,Ireland,53.0,-8.0
512,1879-07-01,Paris,France,48.860093,2.355954,male,,,,,
622,1891-05-23,Växjö,Sweden,56.88903,14.802795,male,,,,,
212,1907-09-18,"Redondo Beach, CA",USA,33.856389,-118.376944,male,University of California,"Berkeley, CA",USA,39.828175,-98.5795
213,1912-04-19,"Ishpeming, MI",USA,46.488611,-87.6675,male,University of California,"Berkeley, CA",USA,39.828175,-98.5795
349,1886-03-08,"South Norwalk, CT",USA,41.093611,-73.418611,male,Mayo Clinic,"Rochester, MN",USA,39.828175,-98.5795
350,1897-07-20,Wloclawek,Poland,52.647633,19.068357,male,Basel University,Basel,Switzerland,46.798562,8.231973
351,1896-02-28,"Pittsburgh, PA",USA,40.440136,-80.008661,male,Mayo Clinic,"Rochester, MN",USA,39.828175,-98.5795
55,1903-12-05,Tonbridge,United Kingdom,51.188953,0.273588,male,Bristol University,Bristol,United Kingdom,54.6,-2.0
511,1904-08-07,"Detroit, MI",USA,42.331667,-83.0475,male,Harvard University,"Cambridge, MA",USA,39.828175,-98.5795
621,1872-05-18,Trelleck,United Kingdom,51.745,-2.725556,male,,,,,
210,1876-01-23,Hamburg,Germany,53.548276,9.987422,male,Kiel University,Kiel,Germany,51.0,10.0
211,1902-07-10,Königshütte,Prussia,50.3,18.95,male,Cologne University,Cologne,Germany,51.0,10.0
347,1881-03-17,Frauenfeld,Switzerland,47.5536,8.898754,male,University of Zurich,Zurich,Switzerland,46.798562,8.231973
348,1874-11-29,Avanca,Portugal,40.806589,-8.572261,male,University of Lisbon,Lisbon,Portugal,39.0,-9.0
54,1907-01-23,Tokyo,Japan,35.680183,139.769373,male,Columbia University,"New York, NY",USA,39.828175,-98.5795
510,1880-09-23,Kilmaurs,Scotland,55.639131,-4.528094,male,,,,,
620,1897-09-25,"New Albany, MS",USA,34.494268,-89.007842,male,,,,,
209,1895-05-12,Niagara Falls,Canada,43.116667,-79.066667,male,University of California,"Berkeley, CA",USA,39.828175,-98.5795
346,1899-01-12,Olten,Switzerland,47.558109,7.587826,male,Laboratorium der Farben-Fabriken J.R. Geigy A.G. (Laboratory of the J.R. Geigy Dye-Factory Co.),Basel,Switzerland,46.798562,8.231973
53,1897-11-18,London,United Kingdom,51.510235,-0.120852,male,Victoria University,Manchester,United Kingdom,54.6,-2.0
619,1888-09-26,"St. Louis, MO",USA,38.628133,-90.212222,male,,,,,
208,1902-08-10,Stockholm,Sweden,59.325371,18.070794,male,Uppsala University,Uppsala,Sweden,61.0,15.0
343,1896-12-05,Prague,Austria-Hungary,50.07507,14.42989,male,Washington University,"St. Louis, MO",USA,39.828175,-98.5795
344,1896-08-15,Prague,Austria-Hungary,50.07507,14.42989,female,Washington University,"St. Louis, MO",USA,39.828175,-98.5795
345,1887-04-10,Buenos Aires,Argentina,-34.603443,-58.396729,male,Instituto de Biologia y Medicina Experimental (Institute for Biology and Experimental Medicine),Buenos Aires,Argentina,-34.0,-64.0
52,1892-09-06,Bradford,United Kingdom,53.794,-1.751,male,Department of Scientific and Industrial Research,London,United Kingdom,54.6,-2.0
618,1869-11-22,Paris,France,48.860093,2.355954,male,,,,,
207,1886-09-13,"Rufford, near Chesterfield",United Kingdom,,,male,University of Oxford,Oxford,United Kingdom,54.6,-2.0
342,1890-12-21,"New York, NY",USA,40.715758,-74.0113,male,Indiana University,"Bloomington, IN",USA,39.828175,-98.5795
51,1882-04-21,"Cambridge, MA",USA,42.374024,-71.107306,male,Harvard University,"Cambridge, MA",USA,39.828175,-98.5795
506,1867-01-08,"Jamaica Plain, MA",USA,42.36042,-71.05681,female,,,,,
507,1865-05-25,"Livingston Manor, NY",USA,41.90036,-74.828217,male,,,,,
617,1877-07-02,Calw,Germany,48.713654,8.74321,male,,,,,
204,1887-11-19,"Canton, MA",USA,42.158333,-71.145278,male,Cornell University,"Ithaca, NY",USA,39.828175,-98.5795
205,1891-07-05,"Yonkers, NY",USA,40.941389,-73.864444,male,Rockefeller Institute for Medical Research,"Princeton, NJ",USA,39.828175,-98.5795
206,1904-08-16,"Ridgeville, IN",USA,40.288954,-85.029245,male,Rockefeller Institute for Medical Research,"Princeton, NJ",USA,39.828175,-98.5795
339,1881-08-06,Lochfield,Scotland,,,male,London University,London,United Kingdom,54.6,-2.0
340,1906-06-19,Berlin,Germany,52.522265,13.406852,male,University of Oxford,Oxford,United Kingdom,54.6,-2.0
341,1898-09-24,Adelaide,Australia,-34.92694,138.598792,male,University of Oxford,Oxford,United Kingdom,54.6,-2.0
50,1900-04-25,Vienna,Austria,48.207646,16.372793,male,Princeton University,"Princeton, NJ",USA,39.828175,-98.5795
505,1871-10-02,"Olympus, TN",USA,36.566667,-85.083333,male,,,,,
615,1889-04-07,Vicuña,Chile,-30.032743,-70.708048,female,,,,,
203,1895-01-15,Helsinki,Russian Empire,60.167874,24.958234,male,University of Helsinki,Helsinki,Finland,65.0,27.0
337,1874-01-05,"San Francisco, CA",USA,37.774498,-122.429706,male,Washington University,"St. Louis, MO",USA,39.828175,-98.5795
338,1888-07-05,"Platteville, WI",USA,42.736944,-90.4775,male,Rockefeller Institute for Medical Research,"New York, NY",USA,39.828175,-98.5795
49,1898-07-29,Rymanow,Austria-Hungary,49.576432,21.867743,male,Columbia University,"New York, NY",USA,39.828175,-98.5795
614,1873-01-20,Farsø,Denmark,56.772222,9.339722,male,,,,,
202,1879-03-08,Frankfurt-on-the-Main,Germany,50.107886,8.691488,male,Kaiser-Wilhelm-Institut (now Max-Planck Institut) für Chemie,Berlin-Dahlem,Germany,51.0,10.0
335,1895-02-21,Copenhagen,Denmark,55.678127,12.572532,male,Polytechnic Institute,Copenhagen,Denmark,56.0,10.0
336,1893-11-13,"Hume, IL",USA,39.796694,-87.868611,male,Saint Louis University,"St. Louis, MO",USA,39.828175,-98.5795
48,1888-02-17,Sorau,Germany,50.05,18.7,male,Carnegie Institute of Technology,"Pittsburgh, PA",USA,39.828175,-98.5795
201,1885-08-01,Budapest,Austria-Hungary,47.497799,19.038285,male,Stockholm University,Stockholm,Sweden,61.0,15.0
334,1895-10-30,Lagow,Germany,52.334306,15.292694,male,Munster University,Munster,Germany,51.0,10.0
47,1901-08-08,"Canton, SD",USA,43.302222,-96.590833,male,University of California,"Berkeley, CA",USA,39.828175,-98.5795
613,1888-09-16,Hämeenkyrö,Russian Empire,61.633333,23.2,male,,,,,
199,1903-03-24,Bremerhaven-Lehe,Germany,53.55,8.583333,male,Kaiser-Wilhelm-Institut (now Max-Planck-Institut) für Biochemie,Berlin-Dahlem,Germany,51.0,10.0
200,1887-09-13,Vukovar,Austria-Hungary,45.345576,19.000574,male,Eidgenössische Technische Hochschule (Swiss Federal Institute of Technology),Zurich,Switzerland,46.798562,8.231973
333,1892-03-28,Ghent,Belgium,51.04699,3.735154,male,Ghent University,Ghent,Belgium,50.641111,4.668056
46,1901-09-29,Rome,Italy,41.902288,12.506464,male,Rome University,Rome,Italy,42.5,12.5
610,1892-06-26,"Hillsboro, WV",USA,38.138056,-80.2125,female,,,,,
198,1900-12-03,Vienna,Austria-Hungary,48.207646,16.372793,male,Kaiser-Wilhelm-Institut (now Max-Planck Institut) für Medizinische Forschung,Heidelberg,Germany,51.0,10.0
332,1893-09-16,Budapest,Austria-Hungary,47.497799,19.038285,male,Szeged University,Szeged,Hungary,47.0,19.0
44,1881-10-22,"Bloomington, IL",USA,40.484167,-88.993611,male,Bell Telephone Laboratories,"New York, NY",USA,39.828175,-98.5795
45,1892-05-03,Cambridge,United Kingdom,52.194605,0.135092,male,London University,London,United Kingdom,54.6,-2.0
502,1864-09-14,London,United Kingdom,51.510235,-0.120852,male,,,,,
609,1881-03-23,Neuilly-sur-Seine,France,48.887222,2.2675,male,,,,,
196,1883-03-19,Chorley,United Kingdom,53.653056,-2.631944,male,Birmingham University,Birmingham,United Kingdom,54.6,-2.0
197,1889-04-21,Moscow,Russia,55.741387,37.618892,male,University of Zurich,Zurich,Switzerland,46.798562,8.231973
330,1875-06-09,London,United Kingdom,51.510235,-0.120852,male,National Institute for Medical Research,London,United Kingdom,54.6,-2.0
331,1873-06-03,Frankfurt-on-the-Main,Germany,50.107886,8.691488,male,Graz University,Graz,Austria,48.0,14.0
42,1883-06-24,Peggau,Austria,47.176373,15.32994,male,Innsbruck University,Innsbruck,Austria,48.0,14.0
43,1905-09-03,"New York, NY",USA,40.715758,-74.0113,male,California Institute of Technology (Caltech),"Pasadena, CA",USA,39.828175,-98.5795
501,1878-11-01,Buenos Aires,Argentina,-34.603443,-58.396729,male,,,,,
608,1888-10-16,"New York, NY",USA,40.715758,-74.0113,male,,,,,
195,1884-03-24,Maastricht,the Netherlands,50.866667,5.683333,male,Berlin University,Berlin,Germany,51.0,10.0
329,1869-06-27,Stuttgart,Württemberg,48.775924,9.182014,male,University of Freiburg im Breisgau,Breisgau,Germany,51.0,10.0
41,1891-10-20,Manchester,United Kingdom,53.478756,-2.245094,male,Liverpool University,Liverpool,United Kingdom,54.6,-2.0
500,1889-10-03,Hamburg,Germany,53.548276,9.987422,male,,,,,
193,1900-03-19,Paris,France,48.860093,2.355954,male,Institut du Radium,Paris,France,47.0,2.0
194,1897-09-12,Paris,France,48.860093,2.355954,female,Institut du Radium,Paris,France,47.0,2.0
326,1878-08-28,"Ashland, NH",USA,43.695271,-71.63074,male,University of Rochester,"Rochester, NY",USA,39.828175,-98.5795
327,1885-12-02,"Boston, MA",USA,42.36042,-71.05681,male,Harvard University,"Cambridge, MA",USA,39.828175,-98.5795
328,1892-02-06,"Stoughton, WI",USA,42.916946,-89.217894,male,Harvard University,"Cambridge, MA",USA,39.828175,-98.5795
499,1863-09-13,Glasgow,Scotland,55.861111,-4.25,male,,,,,
607,1867-06-28,"Agrigento, Sicily",Italy,37.311075,13.576547,male,,,,,
192,1893-04-29,"Walkerton, IN",USA,41.463889,-86.484389,male,Columbia University,"New York, NY",USA,39.828175,-98.5795
325,1866-09-25,"Lexington, KY",USA,38.029722,-84.494722,male,California Institute of Technology (Caltech),"Pasadena, CA",USA,39.828175,-98.5795
39,1887-08-12,Vienna,Austria,48.207646,16.372793,male,Berlin University,Berlin,Germany,51.0,10.0
40,1902-08-08,Bristol,United Kingdom,51.455112,-2.584545,male,University of Cambridge,Cambridge,United Kingdom,54.6,-2.0
498,1872-12-26,Holbeach,United Kingdom,52.803611,0.015278,male,,,,,
606,1870-10-22,Voronezh,Russia,51.664796,39.195239,male,,,,,
323,1857-11-27,London,United Kingdom,51.510235,-0.120852,male,University of Oxford,Oxford,United Kingdom,54.6,-2.0
324,1889-11-30,London,United Kingdom,51.510235,-0.120852,male,University of Cambridge,Cambridge,United Kingdom,54.6,-2.0
38,1901-12-05,Würzburg,Germany,49.791282,9.953253,male,Leipzig University,Leipzig,Germany,51.0,10.0
605,1867-08-14,Kingston Hill,United Kingdom,,,male,,,,,
191,1881-01-31,"Brooklyn, NY",USA,40.676379,-73.949819,male,General Electric Company,"Schenectady, NY",USA,39.828175,-98.5795
322,1883-10-08,Freiburg im Breisgau,Germany,47.995,7.85,male,Kaiser-Wilhelm-Institut (now Max-Planck-Institut) für Biologie,Berlin-Dahlem,Germany,51.0,10.0
496,1860-09-06,"Cedarville, IL",USA,42.375,-89.633889,female,,,,,
497,1862-04-02,"Elizabeth, NJ",USA,40.662222,-74.209167,male,Columbia University,"New York, NY",USA,39.828175,-98.5795
604,1864-07-20,Karlbo,Sweden,60.116667,16.233333,male,,,,,
189,1874-08-27,Cologne,Germany,50.938552,6.957702,male,University of Heidelberg,Heidelberg,Germany,51.0,10.0
190,1884-10-11,"Goldschmieden, near Breslau",Germany,,,male,University of Heidelberg,Heidelberg,Germany,51.0,10.0
321,1868-06-14,Vienna,Austrian Empire,48.207646,16.372793,male,Rockefeller Institute for Medical Research,"New York, NY",USA,39.828175,-98.5795
37,1888-11-07,Tiruchirappalli,India,12.97912,77.591301,male,Calcutta University,Calcutta,India,22.8,83.0
495,1866-01-15,Trönö,Sweden,61.394789,16.836136,male,,,,,
603,1885-02-07,"Sauk Centre, MN",USA,45.736389,-94.954167,male,,,,,
188,1881-07-27,Hoechst,Germany,50.098889,8.546667,male,Technische Hochschule (Institute of Technology),Munich,Germany,51.0,10.0
319,1858-08-11,Nijkerk,the Netherlands,52.090702,5.121563,male,Utrecht University,Utrecht,the Netherlands,52.316667,5.55
320,1861-06-20,Eastbourne,United Kingdom,50.766389,0.286111,male,University of Cambridge,Cambridge,United Kingdom,54.6,-2.0
36,1892-08-15,Dieppe,France,49.925,1.075,male,"Sorbonne University, Institut Henri Poincaré",Paris,France,47.0,2.0
494,1856-12-22,"Potsdam, NY",USA,44.669722,-74.981111,male,,,,,
602,1875-06-06,Lübeck,Germany,53.869722,10.686389,male,,,,,
186,1865-10-12,Manchester,United Kingdom,53.478756,-2.245094,male,London University,London,United Kingdom,54.6,-2.0
187,1873-02-15,Augsburg,Germany,48.370459,10.898174,male,Stockholm University,Stockholm,Sweden,61.0,15.0
318,1866-09-21,Rouen,France,49.443056,1.1025,male,Institut Pasteur,Tunis,Tunisia,34.0,10.0
35,1879-04-26,Dewsbury,United Kingdom,53.683333,-1.633333,male,London University,London,United Kingdom,54.6,-2.0
601,1882-05-20,Kalundborg,Denmark,55.685589,11.091902,female,,,,,
185,1876-12-25,Berlin,Germany,52.522265,13.406852,male,Goettingen University,Göttingen,Germany,51.0,10.0
317,1857-03-07,Wels,Austria,48.15,14.016667,male,Vienna University,Vienna,Austria,48.0,14.0
33,1892-09-10,"Wooster, OH",USA,40.809194,-81.937194,male,University of Chicago,"Chicago, IL",USA,39.828175,-98.5795
34,1869-02-14,Glencorse,Scotland,55.850833,-3.204167,male,University of Cambridge,Cambridge,United Kingdom,54.6,-2.0
492,1841-12-20,Paris,France,48.860093,2.355954,male,,,,,
493,1858-03-23,Bremen,Germany,53.076944,8.808889,male,,,,,
600,1859-10-18,Paris,France,48.860093,2.355954,male,,,,,
184,1877-06-04,Pforzheim,Germany,48.895,8.705,male,Munich University,Munich,Germany,51.0,10.0
316,1867-04-23,Silkeborg,Denmark,56.166667,9.55,male,Copenhagen University,Copenhagen,Denmark,56.0,10.0
32,1870-09-30,Lille,France,50.631944,3.0575,male,Sorbonne University,Paris,France,47.0,2.0
490,1862-03-28,Nantes,France,47.217222,-1.553889,male,,,,,
491,1878-05-10,Berlin,Germany,52.522265,13.406852,male,,,,,
597,1871-09-27,"Nuoro, Sardinia",Italy,40.32035,9.326072,female,,,,,
183,1884-08-30,Fleräng,Sweden,,,male,Uppsala University,Uppsala,Sweden,61.0,15.0
30,1882-08-26,Hamburg,Germany,53.548276,9.987422,male,Goettingen University,Göttingen,Germany,51.0,10.0
31,1887-07-22,Hamburg,Germany,53.548276,9.987422,male,Halle University,Halle,Germany,51.0,10.0
488,1863-10-16,Birmingham,United Kingdom,52.48561,-1.885354,male,,,,,
489,1865-08-27,"Marietta, OH",USA,39.420611,-81.450306,male,,,,,
596,1856-07-26,Dublin,Ireland,53.351676,-6.261504,male,,,,,
182,1865-04-01,Vienna,Austrian Empire,48.207646,16.372793,male,Goettingen University,Göttingen,Germany,51.0,10.0
315,1860-05-21,Semarang,"Java, Dutch East Indies",-7.004978,110.438095,male,Leiden University,Leiden,the Netherlands,52.316667,5.55
29,1886-12-03,Örebro,Sweden,59.266926,15.196522,male,Uppsala University,Uppsala,Sweden,61.0,15.0
594,1867-05-07,Kobiele Wielkie,Russian Empire,51.042154,19.556849,male,,,,,
313,1891-11-14,Alliston,Canada,44.153947,-79.869022,male,University of Toronto,Toronto,Canada,60.0,-110.0
314,1876-09-06,Cluny,Scotland,46.429117,4.664877,male,University of Toronto,Toronto,Canada,60.0,-110.0
28,1868-03-22,"Morrison, IL",USA,41.807641,-89.961705,male,California Institute of Technology (Caltech),"Pasadena, CA",USA,39.828175,-98.5795
593,1865-06-13,Dublin,Ireland,53.351676,-6.261504,male,,,,,
181,1869-09-03,Laibach,Austria-Hungary,46.051389,14.506111,male,Graz University,Graz,Austria,48.0,14.0
311,1886-09-26,Bristol,United Kingdom,51.455112,-2.584545,male,London University,London,United Kingdom,54.6,-2.0
312,1884-04-12,Hanover,Germany,52.374444,9.738611,male,Kiel University,Kiel,Germany,51.0,10.0
27,1885-10-07,Copenhagen,Denmark,55.678127,12.572532,male,Copenhagen University,Copenhagen,Denmark,56.0,10.0
487,1861-10-10,Kristiania,Norway,59.917165,10.750092,male,,,,,
592,1866-08-12,Madrid,Spain,40.423203,-3.693965,male,,,,,
180,1877-09-01,Harborne,United Kingdom,52.45,-1.97,male,University of Cambridge,Cambridge,United Kingdom,54.6,-2.0
26,1879-03-14,Ulm,Germany,48.401072,9.987585,male,Kaiser-Wilhelm-Institut (now Max-Planck-Institut) für Physik,Berlin,Germany,51.0,10.0
485,1860-11-23,Stockholm,Sweden,59.325371,18.070794,male,,,,,
486,1869-09-17,Stavanger,Norway,58.97,5.731389,male,,,,,
590,1844-04-16,Paris,France,48.860093,2.355954,male,,,,,
179,1877-09-02,Eastbourne,United Kingdom,50.766389,0.286111,male,University of Oxford,Oxford,United Kingdom,54.6,-2.0
310,1874-11-15,Grenå,Denmark,56.413333,10.875833,male,Copenhagen University,Copenhagen,Denmark,56.0,10.0
25,1861-02-15,Fleurier,Switzerland,46.9,6.583306,male,Bureau International des Poids et Mesures (International Bureau of Weights and Measures),Sèvres,France,47.0,2.0
484,1851-05-21,Paris,France,48.860093,2.355954,male,,,,,
589,1859-08-04,Lom,Norway,61.839236,8.565864,male,,,,,
178,1864-06-25,Briesen,Prussia,53.283333,18.95,male,Berlin University,Berlin,Germany,51.0,10.0
309,1870-06-13,Soignies,Belgium,50.846558,4.351697,male,Brussels University,Brussels,Belgium,50.641111,4.668056
24,1874-04-15,Schickenhof,Germany,48.606708,15.102762,male,Greifswald University,Greifswald,Germany,51.0,10.0
483,1856-12-28,"Staunton, VA",USA,38.149576,-79.071696,male,,,,,
588,1845-04-24,Liestal,Switzerland,47.483889,7.735,male,,,,,
23,1858-04-23,Kiel,Schleswig,54.323168,10.121556,male,Berlin University,Berlin,Germany,51.0,10.0
177,1868-12-09,Breslau,Prussia,51.11,17.0325,male,Kaiser-Wilhelm-Institut (now Fritz-Haber-Institut) für physikalische Chemie und Electrochemie,Berlin-Dahlem,Germany,51.0,10.0
22,1877-06-07,Widnes,United Kingdom,53.363056,-2.728056,male,Edinburgh University,Edinburgh,United Kingdom,54.6,-2.0
586,1857-06-02,Roholte,Denmark,55.195,12.09,male,,,,,
587,1857-07-24,Fredericia,Denmark,55.564444,9.759722,male,,,,,
585,1859-07-06,Olshammar,Sweden,58.75706,14.78907,male,,,,,
20,1862-07-02,Wigton,United Kingdom,54.825544,-3.161231,male,University College,London,United Kingdom,54.6,-2.0
21,1890-03-31,Adelaide,Australia,-34.92694,138.598792,male,Victoria University,Manchester,United Kingdom,54.6,-2.0
584,1866-01-29,Clamecy,France,47.463898,3.741917,male,,,,,
176,1872-08-13,Karlsruhe,Germany,49.016667,8.4,male,Kaiser-Wilhelm-Institut (now Max-Planck Institut) für Chemie,Berlin-Dahlem,Germany,51.0,10.0
308,1876-04-22,Vienna,Austria,48.207646,16.372793,male,Vienna University,Vienna,Austria,48.0,14.0
19,1879-10-09,Pfaffendorf,Germany,,,male,Frankfurt-on-the-Main University,Frankfurt-on-the-Main,Germany,51.0,10.0
175,1868-01-31,"Germantown, PA",USA,40.043611,-75.181944,male,Harvard University,"Cambridge, MA",USA,39.828175,-98.5795
307,1850-08-26,Paris,France,48.860093,2.355954,male,Sorbonne University,Paris,France,47.0,2.0
18,1853-09-21,Groningen,the Netherlands,53.218593,6.566722,male,Leiden University,Leiden,the Netherlands,52.316667,5.55
481,1854-04-22,Brussels,Belgium,50.849243,4.354815,male,,,,,
583,1861-05-07,Calcutta,India,22.579858,88.368101,male,,,,,
174,1866-12-12,Mulhouse,France,47.75096,7.335412,male,University of Zurich,Zurich,Switzerland,46.798562,8.231973
306,1873-06-28,Sainte-Foy-lès-Lyon,France,45.733611,4.8025,male,Rockefeller Institute for Medical Research,"New York, NY",USA,39.828175,-98.5795
17,1869-11-30,Stenstorp,Sweden,58.272744,13.717164,male,Swedish Gas-Accumulator Co.,"Lidingö, Stockholm",Sweden,61.0,15.0
480,1845-02-15,"Clinton, NY",USA,44.943056,-73.9475,male,,,,,
582,1862-11-15,Bad Salzbrunn,Prussia,50.803519,16.25655,male,,,,,
172,1871-05-06,Cherbourg,France,49.633731,-1.622137,male,Nancy University,Nancy,France,47.0,2.0
173,1854-11-05,Carcassonne,France,43.215833,2.351389,male,Toulouse University,Toulouse,France,47.0,2.0
305,1862-06-05,Landskrona,Sweden,55.879416,12.837004,male,Uppsala University,Uppsala,Sweden,61.0,15.0
16,1864-01-13,Gaffken,Prussia,,,male,Würzburg University,Würzburg,Germany,51.0,10.0
478,1838-04-28,Amsterdam,the Netherlands,52.36942,4.907108,male,,,,,
479,1864-11-11,Vienna,Austria,48.207646,16.372793,male,,,,,
581,1862-08-29,Ghent,Belgium,51.04699,3.735154,male,,,,,
6,1867-11-07,Warsaw,Russian Empire,52.230046,21.011995,female,,,,,
304,1853-09-16,Rostock,Mecklenburg,54.083333,12.133333,male,University of Heidelberg,Heidelberg,Germany,51.0,10.0
15,1837-11-23,Leiden,the Netherlands,52.160787,4.495746,male,Amsterdam University,Amsterdam,the Netherlands,52.316667,5.55
580,1830-03-15,Berlin,Prussia,52.522265,13.406852,male,,,,,
169,1847-03-27,Koenigsberg,Germany,54.716667,20.5,male,Goettingen University,Göttingen,Germany,51.0,10.0
303,1841-08-25,Bern,Switzerland,46.948471,7.445402,male,Berne University,Bern,Switzerland,46.798562,8.231973
13,1874-04-25,Bologna,Italy,44.493889,11.342778,male,Marconi Wireless Telegraph Co. Ltd.,London,United Kingdom,54.6,-2.0
14,1850-06-06,Fulda,Hesse-Kassel,50.55589,9.68009,male,Strasbourg University,Strasbourg,France,47.0,2.0
475,1829-07-26,Ostend,Belgium,51.225833,2.919444,male,,,,,
476,1852-11-22,La Flèche,France,47.699722,-0.076111,male,,,,,
579,1858-11-20,Mårbacka,Sweden,59.780975,13.233421,female,,,,,
168,1853-09-02,Riga,Russian Empire,56.966035,24.106409,male,Leipzig University,Leipzig,Germany,51.0,10.0
301,1845-05-15,Kharkov,Russian Empire,49.9925,36.231111,male,Institut Pasteur,Paris,France,47.0,2.0
302,1854-03-14,Strehlen,Prussia,50.783333,17.066667,male,Goettingen University,Göttingen,Germany,51.0,10.0
12,1845-08-16,Hollerich,Luxembourg,49.604222,6.11188,male,Sorbonne University,Paris,France,47.0,2.0
473,1844-10-27,Gothenburg,Sweden,57.707168,12.003677,male,,,,,
474,1837-04-21,Næstved,Denmark,55.233333,11.766667,male,,,,,
578,1846-01-05,Aurich,East Friesland,53.472865,7.479315,male,,,,,
167,1871-08-30,Nelson,New Zealand,-41.298971,173.243545,male,Victoria University,Manchester,United Kingdom,54.6,-2.0
300,1845-06-18,Paris,France,48.860093,2.355954,male,Institut Pasteur,Paris,France,47.0,2.0
11,1852-12-19,Strelno,Prussia,52.629444,18.17,male,University of Chicago,"Chicago, IL",USA,39.828175,-98.5795
471,1833-09-20,Milan,Austrian Empire,45.460249,9.181687,male,,,,,
472,1843-05-21,Autun,France,46.951111,4.298611,male,Sorbonne University,Paris,France,47.0,2.0
577,1865-12-30,Bombay,British India,19.075833,72.8775,male,,,,,
166,1860-05-20,Munich,Bavaria,48.134703,11.581995,male,Landwirtschaftliche Hochschule (Agricultural College),Berlin,Germany,51.0,10.0
298,1843-07-07,Corteno,Italy,46.166944,10.244444,male,Pavia University,Pavia,Italy,42.5,12.5
299,1852-05-01,Petilla de Aragón,Spain,42.461576,-1.092493,male,Madrid University,Madrid,Spain,40.2,-3.5
10,1856-12-18,Cheetham Hill,United Kingdom,53.502515,-2.235535,male,University of Cambridge,Cambridge,United Kingdom,54.6,-2.0
470,1858-10-27,"New York, NY",USA,40.715758,-74.0113,male,,,,,
576,1835-07-27,Val di Castello,Tuscany,44.49382,11.342633,male,,,,,
165,1852-09-28,Paris,France,48.860093,2.355954,male,Sorbonne University,Paris,France,47.0,2.0
297,1843-12-11,Clausthal,Germany,51.805,10.335556,male,Institute for Infectious Diseases,Berlin,Germany,51.0,10.0
9,1862-06-07,Pressburg,Hungary,48.144722,17.112778,male,Kiel University,Kiel,Germany,51.0,10.0
468,1843-06-09,Prague,Austrian Empire,50.07507,14.42989,female,,,,,
575,1846-05-05,Wola Okrzejska,Poland,51.749447,22.133632,male,,,,,
164,1835-10-31,Berlin,Prussia,52.522265,13.406852,male,Munich University,Munich,Germany,51.0,10.0
296,1849-09-14,Ryazan,Russia,54.613102,39.704829,male,Military Medical Academy,St. Petersburg,Russia,66.416667,94.25
8,1842-11-12,"Langford Grove, Maldon, Essex",United Kingdom,,,male,Royal Institution of Great Britain,London,United Kingdom,54.6,-2.0
573,1830-09-08,Maillane,France,43.832523,4.782511,male,,,,,
574,1832-04-19,Madrid,Spain,40.423203,-3.693965,male,,,,,
163,1852-10-02,Glasgow,Scotland,55.861111,-4.25,male,University College,London,United Kingdom,54.6,-2.0
295,1860-12-15,Thorshavn,Faroe Islands (Denmark),62.010863,-6.774051,male,Finsen Medical Light Institute,Copenhagen,Denmark,56.0,10.0
4,1852-12-15,Paris,France,48.860093,2.355954,male,École Polytechnique,Paris,France,47.0,2.0
5,1859-05-15,Paris,France,48.860093,2.355954,male,École municipale de physique et de chimie industrielles (Municipal School of Industrial Physics and Chemistry),Paris,France,47.0,2.0
6,1867-11-07,Warsaw,Russian Empire,52.230046,21.011995,female,,,,,
466,1828-03-18,Fareham,United Kingdom,50.85,-1.18,male,,,,,
572,1832-12-08,Kvikne,Norway,62.562222,10.334722,male,,,,,
162,1859-02-19,Vik,Sweden,,,male,Stockholm University,Stockholm,Sweden,61.0,15.0
