"Award_Year","Category","Date_Awarded","Prize_Amount","Prize_Amount_Adj","Prize_Link","Portion","Sort_Order","Motivation","Laureate_Full_Name","Laureate_Known_Name","Organization_Name","Laureate_Link","laureate_id","Birth_Date","Birth_City","Birth_Country","Birth_Lat","Birth_Lon","Gender","Affiliation_Name","Award_City","Award_Country","Award_Lat","Award_Lon","Age_When_Awarded","Org_Type","Sole_Winner","Org_Name","Org_Founded_Date","Founded_Country"
"1922","Chemistry","1922-11-09",122483,3563752,"https://api.nobelprize.org/2/nobelPrize/che/1922","'1'",1,"for his discovery, by means of his mass spectrograph, of isotopes, in a large number of non-radioactive elements, and for his enunciation of the whole-number rule","Francis William Aston","Francis W. Aston","","https://api.nobelprize.org/2/laureate/180","180","1877-09-01","Harborne","United Kingdom",52.45,-1.97,"male","University of Cambridge","Cambridge","United Kingdom",54.6,-2.0,45.0,"Human",True,"","",""
"1921","Physics","1922-11-09",121573,2869123,"https://api.nobelprize.org/2/nobelPrize/phy/1921","'1'",1,"for his services to Theoretical Physics, and especially for his discovery of the law of the photoelectric effect","Albert Einstein","Albert Einstein","","https://api.nobelprize.org/2/laureate/26","26","1879-03-14","Ulm","Germany",48.401072,9.987585,"male","Kaiser-Wilhelm-Institut (now Max-Planck-Institut) für Physik","Berlin","Germany",51.0,10.0,43.0,"Human",True,"","",""
"1921","Peace","1921-12-10",121573,2869123,"https://api.nobelprize.org/2/nobelPrize/pea/1921","'1/2'",1,"for their lifelong contributions to the cause of peace and organized internationalism","Karl Hjalmar Branting","Hjalmar Branting","","https://api.nobelprize.org/2/laureate/485","485","1860-11-23","Stockholm","Sweden",59.325371,18.070794,"male","","","","","",61.0,"Human",False,"","",""
"1921","Peace","1921-12-10",121573,2869123,"https://api.nobelprize.org/2/nobelPrize/pea/1921","'1/2'",2,"for their lifelong contributions to the cause of peace and organized internationalism","Christian Lous Lange","Christian Lange","","https://api.nobelprize.org/2/laureate/486","486","1869-09-17","Stavanger","Norway",58.97,5.731389,"male","","","","","",52.0,"Human",False,"","",""
"1921","Literature","1921-11-10",121573,2869123,"https://api.nobelprize.org/2/nobelPrize/lit/1921","'1'",1,"in recognition of his brilliant literary achievements, characterized as they are by a nobility of style, a profound human sympathy, grace, and a true Gallic temperament","Anatole France","Anatole France","","https://api.nobelprize.org/2/laureate/590","590","1844-04-16","Paris","France",48.860093,2.355954,"male","","","","","",77.0,"Human",True,"","",""
"1921","Chemistry","1922-11-09",121573,2869123,"https://api.nobelprize.org/2/nobelPrize/che/1921","'1'",1,"for his contributions to our knowledge of the chemistry of radioactive substances, and his investigations into the origin and nature of isotopes","Frederick Soddy","Frederick Soddy","","https://api.nobelprize.org/2/laureate/179","179","1877-09-02","Eastbourne","United Kingdom",50.766389,0.286111,"male","University of Oxford","Oxford","United Kingdom",54.6,-2.0,45.0,"Human",True,"","",""
"1920","Physiology or Medicine","1920-10-28",134100,2712651,"https://api.nobelprize.org/2/nobelPrize/med/1920","'1'",1,"for his discovery of the capillary motor regulating mechanism","Schack August Steenberg Krogh","August Krogh","","https://api.nobelprize.org/2/laureate/310","310","1874-11-15","Grenå","Denmark",56.413333,10.875833,"male","Copenhagen University","Copenhagen","Denmark",56.0,10.0,45.0,"Human",True,"","",""
"1920","Physics","1920-11-11",134100,2712651,"https://api.nobelprize.org/2/nobelPrize/phy/1920","'1'",1,"in recognition of the service he has rendered to precision measurements in Physics by his discovery of anomalies in nickel steel alloys","Charles Edouard Guillaume","Charles Edouard Guillaume","","https://api.nobelprize.org/2/laureate/25","25","1861-02-15","Fleurier","Switzerland",46.9,6.583306,"male","Bureau International des Poids et Mesures (International Bureau of Weights and Measures)","Sèvres","France",47.0,2.0,59.0,"Human",True,"","",""
"1920","Peace","1920-12-10",134100,2712651,"https://api.nobelprize.org/2/nobelPrize/pea/1920","'1'",1,"for his longstanding contribution to the cause of peace and justice and his prominent role in the establishment of the League of Nations","Léon Victor Auguste Bourgeois","Léon Bourgeois","","https://api.nobelprize.org/2/laureate/484","484","1851-05-21","Paris","France",48.860093,2.355954,"male","","","","","",69.0,"Human",True,"","",""
"1920","Literature","1920-11-11",134100,2712651,"https://api.nobelprize.org/2/nobelPrize/lit/1920","'1'",1,"for his monumental work, <I>Growth of the Soil</I>","Knut Pedersen Hamsun","Knut Hamsun","","https://api.nobelprize.org/2/laureate/589","589","1859-08-04","Lom","Norway",61.839236,8.565864,"male","","","","","",61.0,"Human",True,"","",""
"1920","Chemistry","1921-11-10",134100,2712651,"https://api.nobelprize.org/2/nobelPrize/che/1920","'1'",1,"in recognition of his work in thermochemistry","Walther Hermann Nernst","Walther Nernst","","https://api.nobelprize.org/2/laureate/178","178","1864-06-25","Briesen","Prussia",53.283333,18.95,"male","Berlin University","Berlin","Germany",51.0,10.0,57.0,"Human",True,"","",""
"1919","Physiology or Medicine","1920-10-28",133127,2692969,"https://api.nobelprize.org/2/nobelPrize/med/1919","'1'",1,"for his discoveries relating to immunity","Jules Bordet","Jules Bordet","","https://api.nobelprize.org/2/laureate/309","309","1870-06-13","Soignies","Belgium",50.846558,4.351697,"male","Brussels University","Brussels","Belgium",50.641111,4.668056,50.0,"Human",True,"","",""
"1919","Physics","1919-11-13",133127,2692969,"https://api.nobelprize.org/2/nobelPrize/phy/1919","'1'",1,"for his discovery of the Doppler effect in canal rays and the splitting of spectral lines in electric fields","Johannes Stark","Johannes Stark","","https://api.nobelprize.org/2/laureate/24","24","1874-04-15","Schickenhof","Germany",48.606708,15.102762,"male","Greifswald University","Greifswald","Germany",51.0,10.0,45.0,"Human",True,"","",""
"1919","Peace","1920-12-10",133127,2692969,"https://api.nobelprize.org/2/nobelPrize/pea/1919","'1'",1,"for his role as founder of the League of Nations","Thomas Woodrow Wilson","Woodrow Wilson","","https://api.nobelprize.org/2/laureate/483","483","1856-12-28","Staunton, VA","USA",38.149576,-79.071696,"male","","","","","",63.0,"Human",True,"","",""
"1919","Literature","1920-11-11",133127,2692969,"https://api.nobelprize.org/2/nobelPrize/lit/1919","'1'",1,"in special appreciation of his epic, <I>Olympian Spring</I>","Carl Friedrich Georg Spitteler","Carl Spitteler","","https://api.nobelprize.org/2/laureate/588","588","1845-04-24","Liestal","Switzerland",47.483889,7.735,"male","","","","","",75.0,"Human",True,"","",""
"1918","Physics","1919-11-13",138198,3225632,"https://api.nobelprize.org/2/nobelPrize/phy/1918","'1'",1,"in recognition of the services he rendered to the advancement of Physics by his discovery of energy quanta","Max Karl Ernst Ludwig Planck","Max Planck","","https://api.nobelprize.org/2/laureate/23","23","1858-04-23","Kiel","Schleswig",54.323168,10.121556,"male","Berlin University","Berlin","Germany",51.0,10.0,61.0,"Human",True,"","",""
"1918","Chemistry","1919-11-13",138198,3225632,"https://api.nobelprize.org/2/nobelPrize/che/1918","'1'",1,"for the synthesis of ammonia from its elements","Fritz Haber","Fritz Haber","","https://api.nobelprize.org/2/laureate/177","177","1868-12-09","Breslau","Prussia",51.11,17.0325,"male","Kaiser-Wilhelm-Institut (now Fritz-Haber-Institut) für physikalische Chemie und Electrochemie","Berlin-Dahlem","Germany",51.0,10.0,50.0,"Human",True,"","",""
"1917","Physics","1918-11-12",133823,4441251,"https://api.nobelprize.org/2/nobelPrize/phy/1917","'1'",1,"for his discovery of the characteristic R&ouml;ntgen radiation of the elements","Charles Glover Barkla","Charles Glover Barkla","","https://api.nobelprize.org/2/laureate/22","22","1877-06-07","Widnes","United Kingdom",53.363056,-2.728056,"male","Edinburgh University","Edinburgh","United Kingdom",54.6,-2.0,41.0,"Human",True,"","",""
"1917","Literature","1917-11-08",133823,4441251,"https://api.nobelprize.org/2/nobelPrize/lit/1917","'1/2'",1,"for his varied and rich poetry, which is inspired by lofty ideals","Karl Adolph Gjellerup","Karl Gjellerup","","https://api.nobelprize.org/2/laureate/586","586","1857-06-02","Roholte","Denmark",55.195,12.09,"male","","","","","",60.0,"Human",False,"","",""
"1917","Literature","1917-11-08",133823,4441251,"https://api.nobelprize.org/2/nobelPrize/lit/1917","'1/2'",2,"for his authentic descriptions of present-day life in Denmark","Henrik Pontoppidan","Henrik Pontoppidan","","https://api.nobelprize.org/2/laureate/587","587","1857-07-24","Fredericia","Denmark",55.564444,9.759722,"male","","","","","",60.0,"Human",False,"","",""
"1916","Literature","1916-11-09",131793,5488791,"https://api.nobelprize.org/2/nobelPrize/lit/1916","'1'",1,"in recognition of his significance as the leading representative of a new era in our literature","Carl Gustaf Verner von Heidenstam","Verner von Heidenstam","","https://api.nobelprize.org/2/laureate/585","585","1859-07-06","Olshammar","Sweden",58.75706,14.78907,"male","","","","","",57.0,"Human",True,"","",""
"1915","Physics","1915-11-12",149223,7043326,"https://api.nobelprize.org/2/nobelPrize/phy/1915","'1/2'",1,"for their services in the analysis of crystal structure by means of X-rays","Sir William Henry Bragg","William Bragg","","https://api.nobelprize.org/2/laureate/20","20","1862-07-02","Wigton","United Kingdom",54.825544,-3.161231,"male","University College","London","United Kingdom",54.6,-2.0,53.0,"Human",False,"","",""
"1915","Physics","1915-11-12",149223,7043326,"https://api.nobelprize.org/2/nobelPrize/phy/1915","'1/2'",2,"for their services in the analysis of crystal structure by means of X-rays","William Lawrence Bragg","Lawrence Bragg","","https://api.nobelprize.org/2/laureate/21","21","1890-03-31","Adelaide","Australia",-34.92694,138.598792,"male","Victoria University","Manchester","United Kingdom",54.6,-2.0,25.0,"Human",False,"","",""
"1915","Literature","1916-11-09",149223,7043326,"https://api.nobelprize.org/2/nobelPrize/lit/1915","'1'",1,"as a tribute to the lofty idealism of his literary production and to the sympathy and love of truth with which he has described different types of human beings","Romain Rolland","Romain Rolland","","https://api.nobelprize.org/2/laureate/584","584","1866-01-29","Clamecy","France",47.463898,3.741917,"male","","","","","",50.0,"Human",True,"","",""
"1915","Chemistry","1915-11-11",149223,7043326,"https://api.nobelprize.org/2/nobelPrize/che/1915","'1'",1,"for his researches on plant pigments, especially chlorophyll","Richard Martin Willstätter","Richard Willstätter","","https://api.nobelprize.org/2/laureate/176","176","1872-08-13","Karlsruhe","Germany",49.016667,8.4,"male","Kaiser-Wilhelm-Institut (now Max-Planck Institut) für Chemie","Berlin-Dahlem","Germany",51.0,10.0,43.0,"Human",True,"","",""
"1914","Physiology or Medicine","1915-10-29",146900,8000400,"https://api.nobelprize.org/2/nobelPrize/med/1914","'1'",1,"for his work on the physiology and pathology of the vestibular apparatus","Robert Bárány","Robert Bárány","","https://api.nobelprize.org/2/laureate/308","308","1876-04-22","Vienna","Austria",48.207646,16.372793,"male","Vienna University","Vienna","Austria",48.0,14.0,39.0,"Human",True,"","",""
"1914","Physics","1915-11-11",146900,8000400,"https://api.nobelprize.org/2/nobelPrize/phy/1914","'1'",1,"for his discovery of the diffraction of X-rays by crystals","Max von Laue","Max von Laue","","https://api.nobelprize.org/2/laureate/19","19","1879-10-09","Pfaffendorf","Germany","","","male","Frankfurt-on-the-Main University","Frankfurt-on-the-Main","Germany",51.0,10.0,36.0,"Human",True,"","",""
"1914","Chemistry","1915-11-11",146900,8000400,"https://api.nobelprize.org/2/nobelPrize/che/1914","'1'",1,"in recognition of his accurate determinations of the atomic weight of a large number of chemical elements","Theodore William Richards","Theodore W. Richards","","https://api.nobelprize.org/2/laureate/175","175","1868-01-31","Germantown, PA","USA",40.043611,-75.181944,"male","Harvard University","Cambridge, MA","USA",39.828175,-98.5795,47.0,"Human",True,"","",""
"1913","Physiology or Medicine","1913-10-30",143010,7788545,"https://api.nobelprize.org/2/nobelPrize/med/1913","'1'",1,"in recognition of his work on anaphylaxis","Charles Robert Richet","Charles Richet","","https://api.nobelprize.org/2/laureate/307","307","1850-08-26","Paris","France",48.860093,2.355954,"male","Sorbonne University","Paris","France",47.0,2.0,63.0,"Human",True,"","",""
"1913","Physics","1913-11-11",143010,7788545,"https://api.nobelprize.org/2/nobelPrize/phy/1913","'1'",1,"for his investigations on the properties of matter at low temperatures which led, inter alia, to the production of liquid helium","Heike Kamerlingh Onnes","Heike Kamerlingh Onnes","","https://api.nobelprize.org/2/laureate/18","18","1853-09-21","Groningen","the Netherlands",53.218593,6.566722,"male","Leiden University","Leiden","the Netherlands",52.316667,5.55,60.0,"Human",True,"","",""
"1913","Peace","1913-12-10",143010,7788545,"https://api.nobelprize.org/2/nobelPrize/pea/1913","'1'",1,"for his unparalleled contribution to the organization of peaceful internationalism","Henri La Fontaine","Henri La Fontaine","","https://api.nobelprize.org/2/laureate/481","481","1854-04-22","Brussels","Belgium",50.849243,4.354815,"male","","","","","",59.0,"Human",True,"","",""
"1913","Literature","1913-11-13",143010,7788545,"https://api.nobelprize.org/2/nobelPrize/lit/1913","'1'",1,"because of his profoundly sensitive, fresh and beautiful verse, by which, with consummate skill, he has made his poetic thought, expressed in his own English words, a part of the literature of the West","Rabindranath Tagore","Rabindranath Tagore","","https://api.nobelprize.org/2/laureate/583","583","1861-05-07","Calcutta","India",22.579858,88.368101,"male","","","","","",52.0,"Human",True,"","",""
"1913","Chemistry","1913-11-11",143010,7788545,"https://api.nobelprize.org/2/nobelPrize/che/1913","'1'",1,"in recognition of his work on the linkage of atoms in molecules by which he has thrown new light on earlier investigations and opened up new fields of research especially in inorganic chemistry","Alfred Werner","Alfred Werner","","https://api.nobelprize.org/2/laureate/174","174","1866-12-12","Mulhouse","France",47.75096,7.335412,"male","University of Zurich","Zurich","Switzerland",46.798562,8.231973,46.0,"Human",True,"","",""
"1912","Physiology or Medicine","1912-10-10",140476,7650539,"https://api.nobelprize.org/2/nobelPrize/med/1912","'1'",1,"in recognition of his work on vascular suture and the transplantation of blood vessels and organs","Alexis Carrel","Alexis Carrel","","https://api.nobelprize.org/2/laureate/306","306","1873-06-28","Sainte-Foy-lès-Lyon","France",45.733611,4.8025,"male","Rockefeller Institute for Medical Research","New York, NY","USA",39.828175,-98.5795,39.0,"Human",True,"","",""
"1912","Physics","1912-11-12",140476,7650539,"https://api.nobelprize.org/2/nobelPrize/phy/1912","'1'",1,"for his invention of automatic regulators for use in conjunction with gas accumulators for illuminating lighthouses and buoys","Nils Gustaf Dalén","Gustaf Dalén","","https://api.nobelprize.org/2/laureate/17","17","1869-11-30","Stenstorp","Sweden",58.272744,13.717164,"male","Swedish Gas-Accumulator Co.","Lidingö, Stockholm","Sweden",61.0,15.0,42.0,"Human",True,"","",""
"1912","Peace","1913-12-10",140476,7650539,"https://api.nobelprize.org/2/nobelPrize/pea/1912","'1'",1,"for bringing about better understanding between the countries of North and South America and initiating important arbitration agreements between the United States and other countries","Elihu Root","Elihu Root","","https://api.nobelprize.org/2/laureate/480","480","1845-02-15","Clinton, NY","USA",44.943056,-73.9475,"male","","","","","",68.0,"Human",True,"","",""
"1912","Literature","1912-11-14",140476,7650539,"https://api.nobelprize.org/2/nobelPrize/lit/1912","'1'",1,"primarily in recognition of his fruitful, varied and outstanding production in the realm of dramatic art","Gerhart Johann Robert Hauptmann","Gerhart Hauptmann","","https://api.nobelprize.org/2/laureate/582","582","1862-11-15","Bad Salzbrunn","Prussia",50.803519,16.25655,"male","","","","","",50.0,"Human",True,"","",""
"1912","Chemistry","1912-11-12",140476,7650539,"https://api.nobelprize.org/2/nobelPrize/che/1912","'1/2'",1,"for the discovery of the so-called Grignard reagent, which in recent years has greatly advanced the progress of organic chemistry","Victor Grignard","Victor Grignard","","https://api.nobelprize.org/2/laureate/172","172","1871-05-06","Cherbourg","France",49.633731,-1.622137,"male","Nancy University","Nancy","France",47.0,2.0,41.0,"Human",False,"","",""
"1912","Chemistry","1912-11-12",140476,7650539,"https://api.nobelprize.org/2/nobelPrize/che/1912","'1/2'",2,"for his method of hydrogenating organic compounds in the presence of finely disintegrated metals whereby the progress of organic chemistry has been greatly advanced in recent years","Paul Sabatier","Paul Sabatier","","https://api.nobelprize.org/2/laureate/173","173","1854-11-05","Carcassonne","France",43.215833,2.351389,"male","Toulouse University","Toulouse","France",47.0,2.0,58.0,"Human",False,"","",""
"1911","Physiology or Medicine","1911-10-19",140695,8301005,"https://api.nobelprize.org/2/nobelPrize/med/1911","'1'",1,"for his work on the dioptrics of the eye","Allvar Gullstrand","Allvar Gullstrand","","https://api.nobelprize.org/2/laureate/305","305","1862-06-05","Landskrona","Sweden",55.879416,12.837004,"male","Uppsala University","Uppsala","Sweden",61.0,15.0,49.0,"Human",True,"","",""
"1911","Physics","1911-11-07",140695,8301005,"https://api.nobelprize.org/2/nobelPrize/phy/1911","'1'",1,"for his discoveries regarding the laws governing the radiation of heat","Wilhelm Wien","Wilhelm Wien","","https://api.nobelprize.org/2/laureate/16","16","1864-01-13","Gaffken","Prussia","","","male","Würzburg University","Würzburg","Germany",51.0,10.0,47.0,"Human",True,"","",""
"1911","Peace","1911-12-10",140695,8301005,"https://api.nobelprize.org/2/nobelPrize/pea/1911","'1/2'",1,"for his role as co-founder of the Institut de droit international, initiator of the Conferences on International Private Law (Conférences de Droit international privé) at the Hague, and pioneer in the field of international legal relations","Tobias Michael Carel Asser","Tobias Asser","","https://api.nobelprize.org/2/laureate/478","478","1838-04-28","Amsterdam","the Netherlands",52.36942,4.907108,"male","","","","","",73.0,"Human",False,"","",""
"1911","Peace","1911-12-10",140695,8301005,"https://api.nobelprize.org/2/nobelPrize/pea/1911","'1/2'",2,"for his effort to expose and fight what he considers to be the main cause of war, namely, the anarchy in international relations","Alfred Hermann Fried","Alfred Fried","","https://api.nobelprize.org/2/laureate/479","479","1864-11-11","Vienna","Austria",48.207646,16.372793,"male","","","","","",47.0,"Human",False,"","",""
"1911","Literature","1911-11-09",140695,8301005,"https://api.nobelprize.org/2/nobelPrize/lit/1911","'1'",1,"in appreciation of his many-sided literary activities, and especially of his dramatic works, which are distinguished by a wealth of imagination and by a poetic fancy, which reveals, sometimes in the guise of a fairy tale, a deep inspiration, while in a mysterious way they appeal to the readers' own feelings and stimulate their imaginations","Count Maurice (Mooris) Polidore Marie Bernhard Maeterlinck","Maurice Maeterlinck","","https://api.nobelprize.org/2/laureate/581","581","1862-08-29","Ghent","Belgium",51.04699,3.735154,"male","","","","","",49.0,"Human",True,"","",""
"1911","Chemistry","1911-11-07",140695,8301005,"https://api.nobelprize.org/2/nobelPrize/che/1911","'1'",1,"in recognition of her services to the advancement of chemistry by the discovery of the elements radium and polonium, by the isolation of radium and the study of the nature and compounds of this remarkable element","Marie Curie, née Sklodowska","Marie Curie","","https://api.nobelprize.org/2/laureate/6","6","1867-11-07","Warsaw","Russian Empire",52.230046,21.011995,"female","","","","","",44.0,"Human",True,"","",""
"1910","Physiology or Medicine","1910-10-20",140703,8077113,"https://api.nobelprize.org/2/nobelPrize/med/1910","'1'",1,"in recognition of the contributions to our knowledge of cell chemistry made through his work on proteins, including the nucleic substances","Albrecht Kossel","Albrecht Kossel","","https://api.nobelprize.org/2/laureate/304","304","1853-09-16","Rostock","Mecklenburg",54.083333,12.133333,"male","University of Heidelberg","Heidelberg","Germany",51.0,10.0,57.0,"Human",True,"","",""
"1910","Physics","1910-11-05",140703,8077113,"https://api.nobelprize.org/2/nobelPrize/phy/1910","'1'",1,"for his work on the equation of state for gases and liquids","Johannes Diderik van der Waals","Johannes Diderik van der Waals","","https://api.nobelprize.org/2/laureate/15","15","1837-11-23","Leiden","the Netherlands",52.160787,4.495746,"male","Amsterdam University","Amsterdam","the Netherlands",52.316667,5.55,72.0,"Human",True,"","",""
"1910","Peace","1910-12-10",140703,8077113,"https://api.nobelprize.org/2/nobelPrize/pea/1910","'1'",1,"for acting as a link between the peace societies of the various countries, and helping them to organize the world rallies of the international peace movement","","","Permanent International Peace Bureau","https://api.nobelprize.org/2/laureate/477","477","","","","","","","","","","","","","Organization",True,"Permanent International Peace Bureau","1891-01-01","Switzerland"
"1910","Literature","1910-11-10",140703,8077113,"https://api.nobelprize.org/2/nobelPrize/lit/1910","'1'",1,"as a tribute to the consummate artistry, permeated with idealism, which he has demonstrated during his long productive career as a lyric poet, dramatist, novelist and writer of world-renowned short stories","Paul Johann Ludwig Heyse","Paul Heyse","","https://api.nobelprize.org/2/laureate/580","580","1830-03-15","Berlin","Prussia",52.522265,13.406852,"male","","","","","",80.0,"Human",True,"","",""
"1910","Chemistry","1910-11-12",140703,8077113,"https://api.nobelprize.org/2/nobelPrize/che/1910","'1'",1,"in recognition of his services to organic chemistry and the chemical industry by his pioneer work in the field of alicyclic compounds","Otto Wallach","Otto Wallach","","https://api.nobelprize.org/2/laureate/169","169","1847-03-27","Koenigsberg","Germany",54.716667,20.5,"male","Goettingen University","Göttingen","Germany",51.0,10.0,63.0,"Human",True,"","",""
"1909","Physiology or Medicine","1909-10-28",139800,8025276,"https://api.nobelprize.org/2/nobelPrize/med/1909","'1'",1,"for his work on the physiology, pathology and surgery of the thyroid gland","Emil Theodor Kocher","Theodor Kocher","","https://api.nobelprize.org/2/laureate/303","303","1841-08-25","Bern","Switzerland",46.948471,7.445402,"male","Berne University","Bern","Switzerland",46.798562,8.231973,68.0,"Human",True,"","",""
"1909","Physics","1909-11-09",139800,8025276,"https://api.nobelprize.org/2/nobelPrize/phy/1909","'1/2'",1,"in recognition of their contributions to the development of wireless telegraphy","Guglielmo Marconi","Guglielmo Marconi","","https://api.nobelprize.org/2/laureate/13","13","1874-04-25","Bologna","Italy",44.493889,11.342778,"male","Marconi Wireless Telegraph Co. Ltd.","London","United Kingdom",54.6,-2.0,35.0,"Human",False,"","",""
"1909","Physics","1909-11-09",139800,8025276,"https://api.nobelprize.org/2/nobelPrize/phy/1909","'1/2'",2,"in recognition of their contributions to the development of wireless telegraphy","Karl Ferdinand Braun","Ferdinand Braun","","https://api.nobelprize.org/2/laureate/14","14","1850-06-06","Fulda","Hesse-Kassel",50.55589,9.68009,"male","Strasbourg University","Strasbourg","France",47.0,2.0,59.0,"Human",False,"","",""
"1909","Peace","1909-12-10",139800,8025276,"https://api.nobelprize.org/2/nobelPrize/pea/1909","'1/2'",1,"for their prominent position in the international movement for peace and arbitration","Auguste Marie François Beernaert","Auguste Beernaert","","https://api.nobelprize.org/2/laureate/475","475","1829-07-26","Ostend","Belgium",51.225833,2.919444,"male","","","","","",80.0,"Human",False,"","",""
"1909","Peace","1909-12-10",139800,8025276,"https://api.nobelprize.org/2/nobelPrize/pea/1909","'1/2'",2,"for their prominent position in the international movement for peace and arbitration","Paul Henri Benjamin Balluet d'Estournelles de Constant, Baron de Constant de Rebecque","Paul Henri d'Estournelles de Constant","","https://api.nobelprize.org/2/laureate/476","476","1852-11-22","La Flèche","France",47.699722,-0.076111,"male","","","","","",57.0,"Human",False,"","",""
"1909","Literature","1909-11-11",139800,8025276,"https://api.nobelprize.org/2/nobelPrize/lit/1909","'1'",1,"in appreciation of the lofty idealism, vivid imagination and spiritual perception that characterize her writings","Selma Ottilia Lovisa Lagerlöf","Selma Lagerlöf","","https://api.nobelprize.org/2/laureate/579","579","1858-11-20","Mårbacka","Sweden",59.780975,13.233421,"female","","","","","",51.0,"Human",True,"","",""
"1909","Chemistry","1909-11-09",139800,8025276,"https://api.nobelprize.org/2/nobelPrize/che/1909","'1'",1,"in recognition of his work on catalysis and for his investigations into the fundamental principles governing chemical equilibria and rates of reaction","Wilhelm Ostwald","Wilhelm Ostwald","","https://api.nobelprize.org/2/laureate/168","168","1853-09-02","Riga","Russian Empire",56.966035,24.106409,"male","Leipzig University","Leipzig","Germany",51.0,10.0,56.0,"Human",True,"","",""
"1908","Physiology or Medicine","1908-10-29",139800,8025276,"https://api.nobelprize.org/2/nobelPrize/med/1908","'1/2'",1,"in recognition of their work on immunity","Ilya Ilyich Mechnikov","Ilya Mechnikov","","https://api.nobelprize.org/2/laureate/301","301","1845-05-15","Kharkov","Russian Empire",49.9925,36.231111,"male","Institut Pasteur","Paris","France",47.0,2.0,63.0,"Human",False,"","",""
"1908","Physiology or Medicine","1908-10-29",139800,8025276,"https://api.nobelprize.org/2/nobelPrize/med/1908","'1/2'",2,"in recognition of their work on immunity","Paul Ehrlich","Paul Ehrlich","","https://api.nobelprize.org/2/laureate/302","302","1854-03-14","Strehlen","Prussia",50.783333,17.066667,"male","Goettingen University","Göttingen","Germany",51.0,10.0,54.0,"Human",False,"","",""
"1908","Physics","1908-11-10",139800,8025276,"https://api.nobelprize.org/2/nobelPrize/phy/1908","'1'",1,"for his method of reproducing colours photographically based on the phenomenon of interference","Gabriel Lippmann","Gabriel Lippmann","","https://api.nobelprize.org/2/laureate/12","12","1845-08-16","Hollerich","Luxembourg",49.604222,6.11188,"male","Sorbonne University","Paris","France",47.0,2.0,63.0,"Human",True,"","",""
"1908","Peace","1908-12-10",139800,8025276,"https://api.nobelprize.org/2/nobelPrize/pea/1908","'1/2'",1,"for their long time work for the cause of peace as politicians, peace society leaders, orators and authors","Klas Pontus Arnoldson","Klas Pontus Arnoldson","","https://api.nobelprize.org/2/laureate/473","473","1844-10-27","Gothenburg","Sweden",57.707168,12.003677,"male","","","","","",64.0,"Human",False,"","",""
"1908","Peace","1908-12-10",139800,8025276,"https://api.nobelprize.org/2/nobelPrize/pea/1908","'1/2'",2,"for their long time work for the cause of peace as politicians, peace society leaders, orators and authors","Fredrik Bajer","Fredrik Bajer","","https://api.nobelprize.org/2/laureate/474","474","1837-04-21","Næstved","Denmark",55.233333,11.766667,"male","","","","","",71.0,"Human",False,"","",""
"1908","Literature","1908-11-12",139800,8025276,"https://api.nobelprize.org/2/nobelPrize/lit/1908","'1'",1,"in recognition of his earnest search for truth, his penetrating power of thought, his wide range of vision, and the warmth and strength in presentation with which in his numerous works he has vindicated and developed an idealistic philosophy of life","Rudolf Christoph Eucken","Rudolf Eucken","","https://api.nobelprize.org/2/laureate/578","578","1846-01-05","Aurich","East Friesland",53.472865,7.479315,"male","","","","","",62.0,"Human",True,"","",""
"1908","Chemistry","1908-11-10",139800,8025276,"https://api.nobelprize.org/2/nobelPrize/che/1908","'1'",1,"for his investigations into the disintegration of the elements, and the chemistry of radioactive substances","Ernest Rutherford","Ernest Rutherford","","https://api.nobelprize.org/2/laureate/167","167","1871-08-30","Nelson","New Zealand",-41.298971,173.243545,"male","Victoria University","Manchester","United Kingdom",54.6,-2.0,37.0,"Human",True,"","",""
"1907","Physiology or Medicine","1907-10-31",138796,7967641,"https://api.nobelprize.org/2/nobelPrize/med/1907","'1'",1,"in recognition of his work on the role played by protozoa in causing diseases","Charles Louis Alphonse Laveran","Alphonse Laveran","","https://api.nobelprize.org/2/laureate/300","300","1845-06-18","Paris","France",48.860093,2.355954,"male","Institut Pasteur","Paris","France",47.0,2.0,62.0,"Human",True,"","",""
"1907","Physics","1907-11-12",138796,7967641,"https://api.nobelprize.org/2/nobelPrize/phy/1907","'1'",1,"for his optical precision instruments and the spectroscopic and metrological investigations carried out with their aid","Albert Abraham Michelson","Albert A. Michelson","","https://api.nobelprize.org/2/laureate/11","11","1852-12-19","Strelno","Prussia",52.629444,18.17,"male","University of Chicago","Chicago, IL","USA",39.828175,-98.5795,54.0,"Human",True,"","",""
"1907","Peace","1907-12-10",138796,7967641,"https://api.nobelprize.org/2/nobelPrize/pea/1907","'1/2'",1,"for his work in the press and in peace meetings, both public and private, for an understanding between France and Italy","Ernesto Teodoro Moneta","Ernesto Teodoro Moneta","","https://api.nobelprize.org/2/laureate/471","471","1833-09-20","Milan","Austrian Empire",45.460249,9.181687,"male","","","","","",74.0,"Human",False,"","",""
"1907","Peace","1907-12-10",138796,7967641,"https://api.nobelprize.org/2/nobelPrize/pea/1907","'1/2'",2,"for his decisive influence upon the conduct and outcome of the Hague and Geneva Conferences","Louis Renault","Louis Renault","","https://api.nobelprize.org/2/laureate/472","472","1843-05-21","Autun","France",46.951111,4.298611,"male","Sorbonne University","Paris","France",47.0,2.0,64.0,"Human",False,"","",""
